pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,kvish1,kvish2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,hodesh,shaa,SUG_YOM,YOM_LAYLA,yom,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,kvish,keta,kamut_kle_rehev
2021092333,1,1,3,0,,,,,4.0,85.0,2305.0,4050.0,12,2021,9,92,4,5,4,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,246,99.0,99,1,209402.0,758228.0,4,120,2879.8958333333335
2021092333,1,1,3,0,,,,,4.0,85.0,2305.0,4050.0,12,2021,9,92,4,5,4,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,246,99.0,99,1,209402.0,758228.0,4,150,1930.5208333333333
2021092341,1,1,4,0,,,,,806.0,0.0,78.0,,12,2021,4,59,2,1,4,3,2,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,2,22,222,99.0,99,1,238461.0,754136.0,806,20,220.625
2021092341,1,1,4,0,,,,,806.0,0.0,78.0,,12,2021,4,59,2,1,4,3,2,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,2,22,222,99.0,99,1,238461.0,754136.0,806,30,175.625
2021092453,1,1,4,0,,,,,444.0,0.0,400.0,,51,2021,1,69,4,5,4,3,2,2,0,1,1,3,1,6,1,1,9,9,9,0,0,9,4,41,412,99.0,99,1,199800.0,684709.0,444,21,362.2291666666667
2021092456,1,1,4,0,,,,,22.0,0.0,17.0,,11,2021,2,78,4,5,7,3,8,0,3,5,1,3,3,3,1,1,6,9,9,0,0,9,3,31,311,99.0,99,1,202413.0,745097.0,22,10,1404.8125
2021092461,1,1,3,0,,,,,4.0,85.0,2305.0,4050.0,12,2021,5,92,4,5,1,3,2,3,0,3,1,4,3,6,1,1,9,9,9,0,0,9,2,24,246,99.0,99,1,209402.0,758228.0,4,120,5099.145833333333
2021092461,1,1,3,0,,,,,4.0,85.0,2305.0,4050.0,12,2021,5,92,4,5,1,3,2,3,0,3,1,4,3,6,1,1,9,9,9,0,0,9,2,24,246,99.0,99,1,209402.0,758228.0,4,220,728.8333333333334
2021092551,1,1,3,0,,,,,444.0,4613.0,122.0,3589.0,51,2021,12,38,4,1,4,3,2,0,2,5,1,3,3,1,2,2,9,9,9,0,0,9,4,22,422,99.0,99,1,195735.0,659115.0,444,21,362.2291666666667
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,10,69.0625
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,20,831.3958333333334
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,45,1022.6666666666666
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,50,1972.9375
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,120,4342.083333333333
2021092608,1,1,3,0,,,,,4.0,9.0,1562.0,9986.0,12,2021,8,44,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,191163.0,701779.0,4,220,704.7916666666666
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,10,44.416666666666664
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,20,570.8958333333334
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,45,655.4583333333334
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,50,1284.2708333333333
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,120,5029.0625
2021092632,1,1,3,0,,,,,4.0,0.0,2236.0,3402.0,12,2021,9,45,3,1,6,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,209195.0,751807.0,4,150,1830.8958333333333
2021092657,1,1,4,0,,,,,6.0,0.0,2089.0,,11,2021,3,65,3,1,3,1,8,1,0,5,1,3,3,1,1,1,5,4,9,0,0,9,3,11,311,99.0,99,1,209773.0,730303.0,6,110,1954.0833333333333
2021092657,1,1,4,0,,,,,6.0,0.0,2089.0,,11,2021,3,65,3,1,3,1,8,1,0,5,1,3,3,1,1,1,5,4,9,0,0,9,3,11,311,99.0,99,1,209773.0,730303.0,6,120,1368.7708333333333
2021092657,1,1,4,0,,,,,6.0,0.0,2089.0,,11,2021,3,65,3,1,3,1,8,1,0,5,1,3,3,1,1,1,5,4,9,0,0,9,3,11,311,99.0,99,1,209773.0,730303.0,6,130,838.2708333333334
2021092657,1,1,4,0,,,,,6.0,0.0,2089.0,,11,2021,3,65,3,1,3,1,8,1,0,5,1,3,3,1,1,1,5,4,9,0,0,9,3,11,311,99.0,99,1,209773.0,730303.0,6,140,492.6458333333333
2021092730,1,1,3,0,,,,,57.0,0.0,12.0,8048.0,51,2021,12,38,4,1,1,3,2,0,1,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,189155.0,692234.0,57,40,368.9375
2021092732,1,2,4,0,,,,,375.0,0.0,194.0,,43,2021,12,51,4,1,6,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,76,999,99.0,99,1,211725.0,624055.0,375,10,63.916666666666664
2021092732,1,2,4,0,,,,,375.0,0.0,194.0,,43,2021,12,51,4,1,6,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,76,999,99.0,99,1,211725.0,624055.0,375,12,177.27083333333334
2021092732,1,2,4,0,,,,,375.0,0.0,194.0,,43,2021,12,51,4,1,6,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,76,999,99.0,99,1,211725.0,624055.0,375,810,404.3333333333333
2021092854,1,1,4,0,,,,,65.0,0.0,681.0,,12,2021,2,49,4,1,1,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99.0,99,1,238700.0,739899.0,65,130,781.7708333333334
2021092866,1,1,4,0,,,,,6.0,0.0,1185.0,,52,2021,4,94,4,5,3,3,2,0,2,7,1,3,3,3,1,1,9,9,9,0,0,9,4,31,431,99.0,99,1,193163.0,648157.0,6,110,1954.0833333333333
2021092866,1,1,4,0,,,,,6.0,0.0,1185.0,,52,2021,4,94,4,5,3,3,2,0,2,7,1,3,3,3,1,1,9,9,9,0,0,9,4,31,431,99.0,99,1,193163.0,648157.0,6,120,1368.7708333333333
2021092866,1,1,4,0,,,,,6.0,0.0,1185.0,,52,2021,4,94,4,5,3,3,2,0,2,7,1,3,3,3,1,1,9,9,9,0,0,9,4,31,431,99.0,99,1,193163.0,648157.0,6,130,838.2708333333334
2021092866,1,1,4,0,,,,,6.0,0.0,1185.0,,52,2021,4,94,4,5,3,3,2,0,2,7,1,3,3,3,1,1,9,9,9,0,0,9,4,31,431,99.0,99,1,193163.0,648157.0,6,140,492.6458333333333
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,10,71.41666666666667
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,20,856.4375
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,45,1016.625
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,50,1983.2291666666667
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,54,1769.3958333333333
2021092913,1,1,3,0,,,,,4.0,0.0,1751.0,379.0,12,2021,5,82,4,5,7,3,2,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,322,99.0,99,1,194413.0,719749.0,4,150,1331.8125
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,10,50.458333333333336
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,20,587.7083333333334
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,45,708.6666666666666
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,50,1332.125
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,120,5094.395833333333
2021092949,1,1,4,0,,,,,4.0,0.0,1161.0,,20,2021,11,58,4,1,5,2,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184949.0,663708.0,4,150,2253.375
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,70,1093.5208333333333
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,80,905.7916666666666
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,90,1289.5625
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,98,644.8125
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,100,525.7083333333334
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,110,1042.2083333333333
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,120,679.875
2021093060,1,1,4,0,,,,,65.0,0.0,124.0,,12,2021,5,61,4,1,7,3,4,0,5,3,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,201058.0,708445.0,65,130,855.1666666666666
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,10,773.3958333333334
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,12,579.7083333333334
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,20,489.0
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,30,260.625
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,34,476.0625
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,50,894.875
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,810,469.7291666666667
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,818,654.5416666666666
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,820,839.25
2021093079,1,2,4,0,,,,,60.0,0.0,733.0,,43,2021,3,62,3,1,4,3,4,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,213780.0,619081.0,60,823,1005.25
2021093148,1,1,4,0,,,,,886.0,0.0,436.0,,12,2021,8,85,4,5,1,3,2,3,0,4,1,3,4,3,1,1,9,9,9,0,0,9,2,12,212,99.0,99,1,244877.0,769300.0,886,10,54.020833333333336
2021093148,1,1,4,0,,,,,886.0,0.0,436.0,,12,2021,8,85,4,5,1,3,2,3,0,4,1,3,4,3,1,1,9,9,9,0,0,9,2,12,212,99.0,99,1,244877.0,769300.0,886,20,34.75
2021093274,1,1,3,0,,,,,444.0,5333.0,275.0,2049.0,51,2021,3,52,4,1,3,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,195241.0,673324.0,444,21,476.0208333333333
2021093302,1,1,4,0,,,,,5.0,0.0,47.0,,20,2021,12,55,4,1,3,3,3,1,0,5,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,185652.0,670642.0,5,20,2481.4166666666665
2021093371,1,1,4,0,,,,,55.0,0.0,55.0,,51,2021,7,55,4,1,5,3,3,0,1,1,1,1,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193918.0,675663.0,55,10,785.2916666666666
2021093371,1,1,4,0,,,,,55.0,0.0,55.0,,51,2021,7,55,4,1,5,3,3,0,1,1,1,1,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193918.0,675663.0,55,20,690.6875
2021093371,1,1,4,0,,,,,55.0,0.0,55.0,,51,2021,7,55,4,1,5,3,3,0,1,1,1,1,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193918.0,675663.0,55,30,459.8333333333333
2021093373,1,1,3,0,,,,,4.0,232.0,720.0,283.0,38,2021,7,59,4,1,1,3,2,0,2,4,1,5,3,1,1,1,9,9,9,0,0,9,6,14,614,99.0,99,1,165571.0,625885.0,4,120,5099.145833333333
2021093373,1,1,3,0,,,,,4.0,232.0,720.0,283.0,38,2021,7,59,4,1,1,3,2,0,2,4,1,5,3,1,1,1,9,9,9,0,0,9,6,14,614,99.0,99,1,165571.0,625885.0,4,220,728.8333333333334
2021093380,1,1,3,0,,,,,75.0,70.0,431.0,1203.0,12,2021,9,3,4,5,6,2,10,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,206994.0,739830.0,75,40,713.5416666666666
2021093380,1,1,3,0,,,,,75.0,70.0,431.0,1203.0,12,2021,9,3,4,5,6,2,10,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,206994.0,739830.0,75,50,401.125
2021093380,1,1,3,0,,,,,75.0,70.0,431.0,1203.0,12,2021,9,3,4,5,6,2,10,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,206994.0,739830.0,75,60,1409.5833333333333
2021093380,1,1,3,0,,,,,75.0,70.0,431.0,1203.0,12,2021,9,3,4,5,6,2,10,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,99.0,99,1,206994.0,739830.0,75,70,1209.7916666666667
2021093417,1,1,3,0,,,,,40.0,3613.0,2376.0,697.0,38,2021,7,23,4,5,1,3,2,0,1,5,1,4,3,6,1,1,9,9,9,0,0,9,6,61,611,99.0,99,1,177808.0,620745.0,40,90,1071.125
2021093417,1,1,3,0,,,,,40.0,3613.0,2376.0,697.0,38,2021,7,23,4,5,1,3,2,0,1,5,1,4,3,6,1,1,9,9,9,0,0,9,6,61,611,99.0,99,1,177808.0,620745.0,40,130,775.4166666666666
2021093417,1,1,3,0,,,,,40.0,3613.0,2376.0,697.0,38,2021,7,23,4,5,1,3,2,0,1,5,1,4,3,6,1,1,9,9,9,0,0,9,6,61,611,99.0,99,1,177808.0,620745.0,40,170,1255.25
2021093417,1,1,3,0,,,,,40.0,3613.0,2376.0,697.0,38,2021,7,23,4,5,1,3,2,0,1,5,1,4,3,6,1,1,9,9,9,0,0,9,6,61,611,99.0,99,1,177808.0,620745.0,40,192,746.5625
2021093600,1,1,3,0,,,,,75.0,77.0,320.0,3698.0,14,2021,10,43,4,1,1,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,2,35,235,99.0,99,1,214799.0,734806.0,75,10,805.875
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,10,71.41666666666667
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,20,856.4375
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,45,1016.625
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,50,1983.2291666666667
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,54,1769.3958333333333
2021093695,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,6,61,4,1,7,3,2,1,0,3,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,150,1331.8125
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,10,71.41666666666667
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,20,856.4375
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,45,1016.625
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,50,1983.2291666666667
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,54,1769.3958333333333
2021093721,1,1,4,0,,,,,4.0,0.0,1132.0,,20,2021,5,88,4,5,7,3,3,1,0,5,1,4,3,3,1,1,9,9,9,0,0,9,5,51,512,99.0,99,1,184060.0,661222.0,4,150,1331.8125
2021093737,1,2,4,0,,,,,5.0,0.0,354.0,,41,2021,3,23,4,5,2,1,3,0,2,5,1,4,3,3,1,1,6,2,9,0,0,9,7,77,777,99.0,99,1,214496.0,668436.0,5,20,3426.8541666666665
2021093914,1,1,4,0,,,,,805.0,0.0,64.0,,12,2021,1,54,4,1,2,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,41,241,99.0,99,1,223175.0,753238.0,805,10,340.8958333333333
2021093950,1,1,4,0,,,,,899.0,0.0,637.0,,12,2021,4,47,4,1,2,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,2,11,211,99.0,99,1,253483.0,780931.0,899,16,181.4375
2021093950,1,1,4,0,,,,,899.0,0.0,637.0,,12,2021,4,47,4,1,2,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,2,11,211,99.0,99,1,253483.0,780931.0,899,20,53.5
2021093950,1,1,4,0,,,,,899.0,0.0,637.0,,12,2021,4,47,4,1,2,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,2,11,211,99.0,99,1,253483.0,780931.0,899,30,40.833333333333336
2021093950,1,1,4,0,,,,,899.0,0.0,637.0,,12,2021,4,47,4,1,2,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,2,11,211,99.0,99,1,253483.0,780931.0,899,36,26.9375
2021094059,1,1,4,0,,,,,752.0,0.0,20.0,,11,2021,3,46,4,1,5,3,1,3,0,1,1,1,3,1,1,1,9,9,9,3,2,1,3,31,311,99.0,99,1,204390.0,742188.0,752,20,772.375
2021094088,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,6,47,4,1,3,3,2,0,2,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,90,1100.4375
2021094088,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,6,47,4,1,3,3,2,0,2,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,130,551.875
2021094088,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,6,47,4,1,3,3,2,0,2,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,170,1293.875
2021094117,1,1,4,0,,,,,75.0,0.0,230.0,,14,2021,11,31,4,1,6,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,237,99.0,99,1,223884.0,733098.0,75,40,713.5416666666666
2021094117,1,1,4,0,,,,,75.0,0.0,230.0,,14,2021,11,31,4,1,6,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,237,99.0,99,1,223884.0,733098.0,75,50,401.125
2021094117,1,1,4,0,,,,,75.0,0.0,230.0,,14,2021,11,31,4,1,6,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,237,99.0,99,1,223884.0,733098.0,75,60,1409.5833333333333
2021094117,1,1,4,0,,,,,75.0,0.0,230.0,,14,2021,11,31,4,1,6,3,2,0,1,4,1,4,3,1,1,1,9,9,9,0,0,9,2,23,237,99.0,99,1,223884.0,733098.0,75,70,1209.7916666666667
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,20,2669.5416666666665
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,22,1828.875
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,30,1777.625
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,34,1477.5208333333333
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,40,3507.25
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,51,2530.4583333333335
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,52,1869.9375
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,60,1976.1666666666667
2021094120,1,1,3,0,,,,,2.0,5.0,219.0,57.0,20,2021,7,2,4,5,4,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,181423.0,672011.0,2,62,1753.875
