pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2014016405,1,1,1,4000,191,211,,15490132,,,,,11,2014,1,84,4,5,2,3,2,0,3,2,0,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,202105,744842
2014016406,1,1,2,478,0,,9999,,,,,,14,2014,2,84,4,5,1,3,2,2,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,23,237,99,27,2,230716,731933
2014016407,1,2,2,3760,155,,26,,,,,,41,2014,1,84,4,5,2,3,2,1,0,1,1,0,3,3,1,1,9,9,9,0,0,9,7,77,777,99,18,3,199055,670236
2014016410,1,1,1,7900,625,628,,10010053,,,,,51,2014,4,84,4,5,3,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190253,664852
2014016411,1,1,1,9000,921,953,,140022,,,,,34,2014,3,84,4,5,4,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179993,572117
2014016412,1,1,1,7900,905,,,,,,,,51,2014,3,84,4,5,1,3,2,0,3,1,1,5,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,3,187256,666543
2014016421,1,1,2,1139,353,,9999,,,,,,12,2014,2,84,4,5,3,3,5,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,242,0,16,3,226504,756843
2014016422,1,1,1,9000,1410,701,,11400522,,,,,34,2014,1,84,4,5,6,3,5,1,0,3,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669
2014016428,1,1,2,8400,219,,9999,,,,,,52,2014,4,84,3,5,4,3,2,2,0,1,0,3,3,3,1,1,9,9,9,0,0,9,4,44,441,0,14,3,179831,643861
2014016431,1,1,2,4000,1300,,60,,,,,,11,2014,2,84,4,5,4,1,8,1,0,4,1,3,3,3,1,1,4,1,9,0,0,9,3,31,311,0,13,3,200673,744040
2014016432,1,1,3,0,,,,,25,2444,2091,523,34,2014,3,84,4,5,3,2,5,3,0,4,1,3,4,3,1,1,9,9,9,0,0,9,6,62,621,99,99,1,162626,591812
2014016433,1,1,2,5000,175,,9999,,,,,,20,2014,3,85,2,5,7,3,1,1,0,1,1,0,3,3,1,1,9,9,9,2,3,1,5,51,511,0,13,3,180858,669085
2014016434,1,1,2,7400,0,,9999,,,,,,51,2014,3,85,4,5,1,3,1,3,0,1,1,2,3,3,1,1,9,9,9,3,2,1,4,41,411,0,13,2,187311,691432
2014016442,1,1,2,531,0,,9999,,,,,,12,2014,1,85,4,5,5,2,1,3,0,1,1,2,3,5,1,1,9,9,7,0,0,9,2,24,241,0,26,2,231999,750764
2014016444,1,1,2,4000,1031,,9999,,,,,,11,2014,1,85,4,5,4,3,1,0,3,1,1,3,3,3,1,1,9,9,9,3,3,2,3,31,311,0,13,3,201882,743343
2014016447,1,1,1,7200,235,103,,7500001,,,,,52,2014,1,85,4,5,4,3,1,0,3,3,1,4,3,4,1,1,9,9,9,3,3,2,4,44,442,0,16,1,181204,649359
2014016448,1,1,1,4000,602,992,,250412,,,,,11,2014,1,85,4,5,4,2,1,0,3,1,0,0,3,3,1,1,9,9,9,3,3,9,3,31,311,0,13,1,200064,742671
2014016449,1,1,2,4000,1020,,9999,,,,,,11,2014,1,85,4,5,5,3,1,3,0,1,1,1,3,3,1,1,9,9,9,3,9,9,3,31,311,0,13,3,202202,743687
2014016455,1,1,1,6300,210,224,,7470007,,,,,20,2014,1,85,4,5,1,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,512,0,15,1,182866,663968
2014016456,1,1,1,5000,2535,2648,,17850921,,,,,20,2014,1,85,4,5,7,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181306,662954
2014016457,1,1,1,7900,124,127,,9410014,,,,,51,2014,1,85,4,5,2,3,2,0,2,1,1,0,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189359,666843
2014016464,1,1,3,0,,,,,90,807,4204,1601,14,2014,3,85,4,5,7,3,2,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,22,221,99,99,1,248241,748059
2014016465,1,1,1,70,232,202,,10150026,,,,,38,2014,2,85,4,5,3,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167741,633250
2014016468,1,1,1,3000,4544,4555,,28780844,,,,,61,2014,4,85,1,5,2,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217348,626566
2014016470,1,1,3,0,,,,,65,806,774,3017,14,2014,4,85,1,5,2,3,2,2,0,3,1,4,3,3,1,1,9,9,9,0,0,9,2,22,222,99,99,1,238647,748318
2014016471,1,1,1,70,189,257,,7900013,,,,,38,2014,4,85,4,5,7,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,613,0,13,1,166499,634179
2014016472,1,1,1,246,104,109,,610007,,,,,34,2014,4,85,4,5,4,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,62,621,0,16,1,161008,592591
2014016473,1,1,3,0,,,,,722,0,58,2293,14,2014,4,85,4,5,4,2,2,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,212981,734036
2014016474,1,2,4,0,,,,,55,0,150,,41,2014,4,85,4,5,3,3,2,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,202259,677036
2014016477,1,1,1,5000,2643,2642,,50926,,,,,20,2014,3,85,4,5,4,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180762,663154
2014016478,1,1,1,565,111,110,,610001,,,,,20,2014,3,85,4,5,2,2,2,3,0,1,1,3,4,3,1,1,9,9,9,0,0,9,5,51,513,99,17,1,182386,658269
2014016480,1,2,1,3650,135,116,,17,,,,,43,2014,2,85,4,5,5,3,2,2,0,1,0,2,3,3,1,1,9,9,9,0,0,9,7,77,777,99,18,1,214191,617732
2014016481,1,1,2,7900,0,,9999,,,,,,51,2014,3,85,4,5,7,3,2,1,0,1,1,0,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,2,189446,665798
2014016488,1,1,2,3000,4762,,9999,,,,,,61,2014,3,85,4,5,5,3,3,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222660,635752
2014016496,1,1,3,0,,,,,3,4,2278,99,38,2014,4,85,4,5,7,3,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,163053,620557
2014016505,1,2,4,0,,,,,60,0,566,,43,2014,4,85,1,5,3,2,3,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,212268,607553
2014016519,1,1,2,7100,653,,9999,,,,,,38,2014,2,85,4,5,4,3,3,0,3,3,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,0,14,3,159893,618922
2014016527,1,1,1,5000,1439,1442,,24190531,,,,,20,2014,1,85,4,5,3,3,3,0,3,1,0,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177498,663009
2014016529,1,1,2,6200,102,,67,,,,,,20,2014,1,85,4,5,2,3,3,9,0,1,0,3,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176795,659271
2014016555,1,1,4,0,,,,,672,0,428,,11,2014,4,85,1,5,2,3,5,3,0,3,1,2,4,5,1,1,9,9,9,0,0,9,3,31,311,99,99,1,202624,740150
2014016557,1,1,2,5000,1994,,182,,,,,,20,2014,2,85,4,5,7,3,5,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176613,660754
2014016564,1,1,2,638,0,,9999,,,,,,51,2014,2,85,4,5,7,3,8,3,0,1,1,2,4,6,1,9,8,1,9,0,0,9,4,41,412,0,26,2,198047,688325
2014016572,1,2,2,3717,0,,9999,,,,,,41,2014,1,85,4,5,5,3,10,9,0,4,0,0,3,4,1,1,9,9,9,0,0,9,7,77,777,72,37,2,211414,703293
2014016574,1,1,4,0,,,,,85,0,215,,12,2014,4,85,4,5,6,3,10,0,2,5,1,3,3,6,1,1,9,9,9,0,0,9,2,24,242,99,99,1,228722,758786
2014016579,1,1,2,8300,712,,7,,,,,,52,2014,1,85,4,5,2,3,11,0,3,1,0,3,4,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,182045,652173
2014016586,1,1,4,0,,,,,410,0,10,,52,2014,1,85,4,5,3,3,15,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,177106,642191
2014016588,1,1,1,7900,129,810,,9080032,,,,,51,2014,2,85,4,5,5,3,15,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189168,665399
2014016601,1,1,3,0,,,,,65,675,391,1117,11,2014,3,85,4,5,3,3,2,0,3,4,1,4,3,3,1,1,3,4,9,0,0,9,2,34,234,99,99,1,222798,721880
2014016602,1,1,4,0,,,,,75,0,284,,14,2014,4,85,1,5,2,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,218909,734241
2014016609,1,1,2,6200,534,,9,,,,,,20,2014,4,85,4,5,7,3,1,3,0,1,1,4,3,3,1,1,9,9,9,3,3,2,5,51,513,0,14,1,177285,657954
2014016610,1,1,3,0,,,,,25,0,1404,495,34,2014,4,85,1,5,2,3,2,3,0,5,1,2,3,3,1,1,9,9,9,0,0,9,6,62,626,99,99,1,202279,552027
2014016612,1,1,3,0,,,,,4,0,637,3003,38,2014,1,85,4,5,1,3,2,0,3,5,0,3,3,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,162385,618636
2014016613,1,1,3,0,,,,,70,780,463,1207,11,2014,1,85,4,5,1,3,2,0,3,4,0,3,3,3,1,1,9,9,9,0,0,9,3,11,311,99,99,1,209865,741471
2014016617,1,1,4,0,,,,,65,0,60,,11,2014,2,85,4,5,4,3,4,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,195444,705815
2014016619,1,1,4,0,,,,,40,0,2930,,51,2014,3,85,4,5,2,3,8,0,2,1,1,2,3,3,1,1,6,1,9,0,0,9,4,42,422,99,99,1,190616,667515
2014016620,1,1,4,0,,,,,98,0,29,,14,2014,1,85,4,5,6,3,9,2,0,4,1,4,3,5,1,1,9,9,9,0,0,9,2,21,221,99,99,1,257751,733445
2014016626,1,1,2,4000,195,,9999,,,,,,11,2014,4,85,4,5,2,2,1,0,2,3,1,3,3,3,1,1,9,9,9,1,2,1,3,31,311,0,13,3,205213,745241
2014016627,1,1,2,4000,635,,72,,,,,,11,2014,4,85,2,5,1,3,1,0,3,1,1,5,3,3,1,1,9,9,9,3,3,1,3,31,311,0,13,1,198839,746173
2014016628,1,1,2,3000,4340,,9999,,,,,,61,2014,3,85,4,5,4,3,2,0,3,1,1,1,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223251,633377
2014016629,1,1,1,9000,810,811,,7910041,,,,,34,2014,3,86,4,5,2,3,1,3,0,2,1,3,3,3,1,1,9,9,9,3,3,1,6,62,623,0,13,1,180747,573331
2014016632,1,1,2,5000,190,,10,,,,,,20,2014,2,86,4,5,3,3,1,3,0,1,1,3,3,3,1,1,9,9,9,3,3,1,5,51,511,0,13,1,181312,669700
2014016633,1,1,2,6400,0,,9999,,,,,,20,2014,1,86,4,5,5,3,1,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,15,2,184536,675223
2014016634,1,1,1,6100,301,114,,67630011,,,,,20,2014,1,86,4,5,1,3,1,0,2,1,0,3,3,3,2,2,9,9,9,3,4,2,5,51,512,0,14,1,183972,667355
2014016636,1,1,1,5000,2210,2218,,140813,,,,,20,2014,2,86,4,5,4,3,1,1,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178442,662643
2014016637,1,1,1,3000,4393,4392,,7232440,,,,,61,2014,4,86,2,5,2,3,2,0,3,1,1,2,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222457,633617
2014016638,1,1,1,70,580,206,,9370211,,,,,38,2014,4,86,4,5,1,3,2,0,2,2,1,3,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,168209,631884
2014016647,1,1,1,5000,714,709,,8290342,,,,,20,2014,2,86,4,5,1,3,3,1,0,1,1,0,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178865,665239
2014016648,1,1,4,0,,,,,31,0,350,,34,2014,1,86,4,5,4,3,3,9,0,2,0,3,3,5,1,1,9,9,9,0,0,9,6,23,623,99,99,1,206559,574156
2014016655,1,1,4,0,,,,,90,0,4714,,12,2014,2,86,4,5,3,1,8,3,0,4,1,3,3,5,1,1,1,2,9,0,0,9,2,21,211,99,99,1,254265,792617
2014016656,1,1,2,8300,5101,,56,,,,,,52,2014,1,86,4,5,3,3,11,1,0,1,1,2,3,3,1,2,9,9,9,0,0,9,4,44,442,0,13,3,182365,655140
2014016662,1,1,1,8500,436,443,,9730042,,,,,52,2014,2,86,4,5,4,3,1,0,2,1,1,4,1,3,1,1,9,9,9,4,3,2,4,43,432,0,15,1,186288,647913
2014016663,1,1,3,0,,,,,40,412,2628,729,52,2014,1,86,4,5,1,1,1,0,3,5,1,4,3,3,1,1,9,9,9,1,4,2,4,44,441,99,99,1,183035,642067
2014016664,1,1,4,0,,,,,89,0,431,,12,2014,1,86,4,5,5,3,2,3,0,4,0,3,3,3,1,1,9,9,9,0,0,9,2,12,212,99,99,1,241293,766874
2014016667,1,1,1,6600,401,505,,8400034,,,,,20,2014,1,86,4,5,3,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,1,5,51,513,0,14,1,178822,658923
2014016669,1,1,1,3000,4113,235,,25030124,,,,,61,2014,2,86,4,5,5,3,2,0,2,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221535,633429
2014016672,1,1,3,0,,,,,4,232,720,283,38,2014,4,86,4,5,1,3,2,0,3,4,1,4,3,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,165571,625885
2014016673,1,1,3,0,,,,,60,4195,890,8024,61,2014,3,86,4,5,2,3,2,0,3,3,1,4,3,3,1,1,9,9,9,0,0,9,1,11,111,99,99,1,222460,637158
2014016684,1,1,4,0,,,,,4,0,1730,,11,2014,3,86,4,5,3,3,10,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,21,321,99,99,1,193776,717795
2014016695,1,1,4,0,,,,,20,0,45,,52,2014,2,86,4,5,2,2,3,0,1,5,1,3,3,3,2,2,9,9,9,0,0,9,4,44,442,99,99,1,177205,655060
2014016696,1,1,2,712,0,,9999,,,,,,12,2014,3,86,4,5,7,3,8,3,0,1,1,4,3,3,1,1,6,2,9,0,0,9,2,24,245,4,31,2,211897,767845
2014016697,1,1,1,6600,704,706,,8340033,,,,,20,2014,3,86,4,5,5,3,5,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178974,658622
2014016698,1,1,4,0,,,,,1,0,200,,52,2014,4,86,3,5,6,3,3,0,2,7,1,4,3,3,1,1,9,9,9,0,0,9,4,31,431,99,99,1,193499,650042
2014016705,1,1,2,7200,194,,6,,,,,,52,2014,4,87,4,5,4,3,1,0,3,1,1,1,3,3,1,1,9,9,9,3,3,1,4,44,442,0,16,1,182234,647809
2014016711,1,1,2,7400,1078,,9999,,,,,,51,2014,1,87,4,5,3,3,1,9,0,1,0,5,4,4,1,5,9,9,9,3,2,9,4,41,411,0,13,3,185489,690403
2014016712,1,1,2,8400,417,,1,,,,,,52,2014,1,87,4,5,1,3,1,0,3,1,1,1,3,6,1,1,9,9,7,0,0,9,4,44,441,0,14,3,181994,644695
2014016715,1,1,1,8300,104,,,,,,,,52,2014,1,87,4,5,1,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,3,180041,655046
2014016717,1,1,2,3000,4254,,9999,,,,,,61,2014,2,87,4,5,1,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,2,220936,632247
2014016719,1,1,1,8300,728,704,,50004,,,,,52,2014,2,87,4,5,6,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,181630,651896
2014016722,1,1,4,0,,,,,70,0,580,,12,2014,3,87,4,5,6,3,2,3,0,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,215912,750505
2014016723,1,1,2,9000,509,,9999,,,,,,34,2014,3,87,4,5,5,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,3,181362,573876
2014016725,1,1,1,6200,311,508,,8000033,,,,,20,2014,3,87,4,5,6,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176340,656873
2014016729,1,1,2,1292,0,,9999,,,,,,12,2014,3,87,4,5,1,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,246,99,26,2,214092,759331
2014016751,1,1,2,6000,0,,9999,,,,,,11,2014,2,87,4,5,6,3,3,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852
2014016763,1,1,1,4000,859,,,,,,,,11,2014,1,87,4,5,5,3,4,0,1,1,1,0,5,6,1,9,9,9,9,0,0,9,3,31,311,0,13,3,200223,746223
2014016766,1,1,1,6700,511,510,,8600149,,,,,14,2014,4,87,4,5,1,3,4,3,0,1,1,2,1,3,1,1,9,9,9,0,0,9,2,22,221,0,16,1,249648,743569
2014016768,1,1,4,0,,,,,2,0,240,,20,2014,3,87,4,5,5,3,4,0,2,4,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182268,673991
2014016774,1,1,1,6100,830,818,,67750100,,,,,20,2014,4,87,4,5,7,3,4,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184414,664786
2014016776,1,2,4,0,,,,,437,0,80,,43,2014,4,87,4,5,7,3,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,99,99,1,224185,637322
2014016777,1,1,2,2720,0,,9999,,,,,,51,2014,1,87,4,5,1,3,5,3,0,1,1,4,3,6,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195837,682257
2014016778,1,1,2,3000,3020,,9999,,,,,,61,2014,1,87,4,5,1,3,5,1,0,1,1,2,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223135,633180
2014016784,1,1,4,0,,,,,3,0,2320,,38,2014,4,87,4,5,1,3,8,3,0,4,1,1,3,4,1,1,6,2,9,0,0,9,6,61,614,99,99,1,167204,621304
2014016785,1,1,4,0,,,,,6,0,1460,,51,2014,1,87,4,5,6,3,8,0,2,7,1,4,3,4,1,1,5,2,9,0,0,9,4,42,421,99,99,1,196626,672671
2014016787,1,1,4,0,,,,,654,0,50,,11,2014,2,87,4,5,3,3,8,0,1,4,1,2,3,5,1,1,6,2,9,0,0,9,3,32,324,99,99,1,199526,713705
2014016789,1,1,2,7300,0,,9999,,,,,,14,2014,2,87,4,5,3,2,8,0,3,3,1,4,3,3,1,1,2,2,9,0,0,9,2,23,237,0,25,2,227920,734144
2014016795,1,1,4,0,,,,,805,0,60,,12,2014,3,87,4,5,7,3,9,3,0,4,1,3,1,5,1,1,6,1,9,0,0,9,2,41,241,99,99,1,222827,753210
2014016805,1,1,2,7400,1078,,9999,,,,,,51,2014,2,87,4,5,2,2,11,0,3,1,1,4,4,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185489,690403
2014016814,1,1,2,2720,0,,9999,,,,,,51,2014,2,87,4,5,4,3,15,3,0,1,1,3,3,5,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195837,682257
2014016818,1,1,4,0,,,,,60,0,2150,,14,2014,3,87,4,5,6,1,3,0,2,4,1,3,3,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227682,728830
2014016823,1,1,1,3000,6624,941,,92872372,,,,,61,2014,1,87,4,5,1,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218768,633112
2014016824,1,1,4,0,,,,,85,0,19,,12,2014,2,87,4,5,6,3,2,3,0,5,1,5,3,5,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209783,758150
2014016825,1,1,2,542,0,,9999,,,,,,14,2014,1,87,4,5,7,3,2,9,0,1,0,3,3,3,1,1,9,9,9,0,0,9,2,23,237,99,27,2,229528,736268
2014016826,1,1,3,0,,,,,31,60,170,543,34,2014,2,87,4,5,6,3,2,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,190634,579583
2014016827,1,1,1,7900,180,1035,,17130001,,,,,51,2014,3,87,4,5,1,3,2,0,3,3,1,0,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187771,668027
2014016829,1,1,4,0,,,,,4,0,1760,,11,2014,4,87,3,5,4,3,3,2,0,4,1,3,4,3,1,1,9,9,9,0,0,9,3,32,322,99,99,1,194726,720735
2014016831,1,1,2,1309,202,,1,,,,,,51,2014,1,87,4,5,1,3,5,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,42,422,0,16,1,196133,662012
2014016836,1,1,1,70,165,180,,7760007,,,,,38,2014,1,87,4,5,1,3,4,0,2,3,1,4,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167374,634121
2014016839,1,1,3,0,,,,,85,0,230,1401,12,2014,3,88,4,5,5,3,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,230288,759234
2014016840,1,1,1,7700,630,327,,8190004,,,,,14,2014,3,88,4,5,5,3,2,0,3,1,1,4,3,3,2,2,9,9,9,0,0,9,2,23,234,0,16,1,227021,723091
2014016841,1,1,1,6300,406,403,,47860028,,,,,20,2014,3,88,4,5,6,3,2,3,0,1,1,2,2,3,1,1,9,9,9,0,0,9,5,51,512,0,15,1,181332,664474
2014016842,1,1,3,0,,,,,2,553,380,75,51,2014,3,88,4,5,4,3,2,0,2,2,1,5,4,3,2,2,9,9,9,0,0,9,4,41,411,99,99,1,186494,686737
2014016855,1,1,2,542,0,,9999,,,,,,14,2014,1,88,4,5,6,3,5,9,0,1,0,3,3,3,1,1,9,9,9,0,0,9,2,23,237,99,27,2,229528,736268
2014016861,1,1,1,3000,4271,4129,,8790723,,,,,61,2014,2,88,4,5,7,3,5,3,0,1,1,5,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222575,632747
2014016862,1,1,3,0,,,,,40,412,2628,729,52,2014,1,88,4,5,1,3,2,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,183035,642067
2014016863,1,1,2,3000,930,,9999,,,,,,61,2014,2,88,4,5,4,3,1,3,0,1,1,3,3,3,1,1,9,9,9,3,2,1,1,11,111,0,12,3,218220,633028
2014016864,1,1,1,1061,158,124,,7010002,,,,,14,2014,1,88,4,5,3,3,2,0,3,1,0,3,3,6,1,1,9,9,9,0,0,9,2,23,237,0,16,1,229482,734141
2014016865,1,1,1,3000,998,1101,,11900153,,,,,61,2014,1,88,4,5,1,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,0,12,1,219900,631504
2014016866,1,1,4,0,,,,,31,0,670,,34,2014,1,88,4,5,4,1,2,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,6,24,624,99,99,1,231155,563329
2014016868,1,1,2,5000,1103,,9999,,,,,,20,2014,3,88,4,5,5,3,2,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178374,663359
2014016873,1,1,2,5000,710,,9999,,,,,,20,2014,1,88,4,5,4,2,4,3,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,179151,665392
2014016875,1,1,4,0,,,,,70,0,570,,12,2014,1,88,4,5,4,3,8,0,2,5,0,3,3,3,1,1,6,2,9,0,0,9,2,24,241,99,99,1,215536,749547
2014016876,1,1,2,5000,1939,,7,,,,,,20,2014,1,88,4,5,6,2,8,3,0,1,1,3,2,3,1,1,2,1,9,0,0,9,5,51,511,0,13,1,176651,660576
2014016877,1,1,4,0,,,,,444,,225,,51,2014,2,88,4,5,5,2,11,0,2,4,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194239,668688
2014016881,1,1,1,9700,302,390,,22430130,,,,,51,2014,2,88,4,5,6,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,42,421,0,15,1,192472,673836
2014016882,1,1,4,0,,,,,805,0,205,,12,2014,1,88,4,5,3,3,2,3,0,4,1,4,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,235370,751787
2014016885,1,1,4,0,,,,,65,0,280,,11,2014,4,88,4,5,6,3,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,214219,715589
2014016888,1,1,2,6800,,,9999,,,,,,11,2014,2,88,4,5,4,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,15,2,210473,745511
2014016890,1,1,1,8500,523,436,,9970042,,,,,52,2014,3,88,4,5,3,3,5,0,3,1,1,3,1,3,1,1,9,9,9,0,0,9,4,43,432,0,15,1,187056,647585
2014016891,1,1,1,70,165,181,,8080001,,,,,38,2014,3,88,4,5,5,3,8,0,3,3,1,2,3,3,1,1,2,1,9,0,0,9,6,61,613,0,13,1,168088,634942
2014016892,1,1,1,8400,403,720,,8450010,,,,,52,2014,2,88,4,5,5,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182461,644061
2014016895,1,1,2,6100,830,,40,,,,,,20,2014,2,89,4,5,7,3,1,3,0,1,1,3,3,3,1,1,9,9,9,4,3,9,5,51,512,0,14,1,184544,665370
2014016896,1,1,2,166,116,,9999,,,,,,38,2014,3,89,4,5,2,2,1,3,0,1,1,2,3,3,1,1,9,9,9,2,2,2,4,44,441,99,16,3,174415,632611
2014016897,1,1,2,5000,1854,,9999,,,,,,20,2014,3,89,4,5,7,3,1,3,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,176001,660217
2014016900,1,1,4,0,,,,,5923,0,10,,11,2014,4,89,3,5,5,3,2,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,203592,704893
2014016902,1,1,1,70,580,701,,8610011,,,,,38,2014,4,89,4,5,7,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166991,632566
2014016903,1,1,2,8600,1202,,63,,,,,,20,2014,4,89,3,5,6,3,2,3,0,1,1,0,3,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183751,664646
2014016905,1,1,2,537,0,,9999,,,,,,11,2014,4,89,1,5,2,2,2,3,0,1,1,2,4,3,1,1,9,9,9,0,0,9,3,32,321,99,27,2,195801,722659
